"location","county","date","visitor","algaeobserved","algalid","cyanobacteriadominant","toxinpresent","mcvalue","mcqualifier","cylvalue","cylqualifier","anavalue","anaqualifier","saxvalue","saxqualifier","nodvalue","nodqualifier","othertoxins","comments","datetime","latitude","longitude","sampledepth","picurl"
"Doctors Lake - Center (DTL)","Clay",2022-07-26,"SJRWMD","Yes","mixed algae; no dominant species in sample","No","Yes",0.99,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-26 15:50:00,30.13805556,-81.72722222,0.312,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5782/attachments/2220?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Cypress Lake - West Lobe","Orange",2022-07-26,"County","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-07-26 15:00:00,28.4807269064959,-81.5698812254113,0.3,
"St. Johns River - Mandarin Point (MP72)","Duval",2022-07-26,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-26 14:47:00,30.15666667,-81.68388889,0.311,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5781/attachments/2219?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Shands Bridge (20030157)","StJohns",2022-07-26,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-26 14:01:00,29.98163056,-81.62213889,0.31,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5780/attachments/2218?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Speer - NW Lobe","Orange",2022-07-26,"County","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.47,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-07-26 13:50:00,28.4828395556766,-81.6019060126149,0.3,
"St. Johns River - Racy Point","Clay",2022-07-26,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.16,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.16 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-26 13:05:00,29.80228131,-81.56712508,0.303,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5779/attachments/2217?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - just north of Lake George Point","Putnam",2022-07-25,"SJRWMD","Yes","Dominant taxon: Cylindrospermopsis raciborskii","Yes","Yes",,,0.5,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.50; Nodularin-R: not detected; Saxitoxins: not detected","Partly cloudy, humid",2022-07-25 15:27:00,29.3784936563799,-81.6258473050784,0.31,
"Lake George - Center (LEO)","Volusia",2022-07-25,"SJRWMD","Yes","Co-dominant taxa were: Cylindrospermopsis raciborskii and Planktolyngbya limnetica","Yes","Yes",,,0.54,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.54; Nodularin-R: not detected; Saxitoxins: not detected","Partly cloudy, humid",2022-07-25 15:02:00,29.30830556,-81.60638889,0.3,
"Stick Marsh - North (STKM)","IndianRiver",2022-07-25,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-25 13:57:00,27.81065,-80.724854,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5772/attachments/2213?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Crescent Lake - mouth of Dunns Creek (CRESLM)","Putnam",2022-07-25,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.24,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.24 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Partly cloudy, humid",2022-07-25 13:25:00,29.52955556,-81.55372222,0.3,
"Crescent Lake - Crescent City Public Boat Ramp","Putnam",2022-07-25,"SJRWMD","Yes","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","Yes",0.12,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",0.3,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.30 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Partly cloudy, humid",2022-07-25 12:48:00,29.428889567489,-81.5063782434498,0.31,
"Lake Harris - S of Monkey Island","Lake",2022-07-21,"CEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-07-21 16:23:00,28.8002900003867,-81.8708250670799,0.3,
"Lake Griffin - South Lobe","Lake",2022-07-21,"CEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-07-21 15:42:00,28.8250739447404,-81.8637483951476,0.3,
"Welaka Springs - headspring","Putnam",2022-07-20,"SJRWMD","Yes","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","Yes",,,0.25,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.25 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Clear sunny",2022-07-20 13:03:00,29.49428716,-81.67374392,0.308,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5748/attachments/2206?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - just north of Buffalo Bluff bridge","Putnam",2022-07-20,"SJRWMD","Yes","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","Yes",,,0.27,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.27 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Clear, sunny",2022-07-20 12:22:00,29.59429623,-81.67699351,0.302,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5747/attachments/2205?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Doctors Lake - Mill Cove","Clay",2022-07-19,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",5.1,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Sampled just after storm passed.",2022-07-19 16:40:00,30.1235489,-81.7276128,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5731/attachments/2197?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Doctors Lake - at Camp Echockotee","Clay",2022-07-19,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",3.4,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-19 15:05:00,30.1500645,-81.7249187,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5730/attachments/2194?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Doctors Lake - Near Lucy Branch","Clay",2022-07-19,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",3.5,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-19 14:45:00,30.1395281,-81.7447148,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5729/attachments/2191?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Doctors Lake - end of Lawrence Rd","Clay",2022-07-19,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",4.5,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-19 14:25:00,30.1294374,-81.7516553,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5728/attachments/2188?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Swimming Pen Creek - Whitey's Fish Camp","Clay",2022-07-19,"NEROC","Yes","mixed algae; no dominant species in sample","No","Yes",9.8,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-19 14:00:00,30.1016153,-81.7473153,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5727/attachments/2185?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Washington - Center (LWC)","Brevard",2022-07-18,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-18 12:53:00,28.14392874,-80.7439953,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5726/attachments/2184?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Sue - Lakeshore Dr West Lobe","Orange",2022-07-14,"CEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.27,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.27 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected",,2022-07-14 18:51:00,28.5769192,-81.3595279,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5719/attachments/2177?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Mann - McQueen Park","Orange",2022-07-14,"CEROC","No","mixed algae; no dominant species in sample","No","Yes",,,0.66,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.66; Nodularin-R: not detected","Hot upper 90°s.",2022-07-14 18:42:00,28.5344713,-81.4235901,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5720/attachments/2179?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Ivanhoe - Center of Eastern Lobe","Orange",2022-07-14,"CEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-07-14 18:09:00,28.5624448,-81.3751635,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5718/attachments/2175?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Palatka Riverfront Park boat ramp","Putnam",2022-07-14,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.16,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.16 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-14 16:35:00,29.64365488,-81.63083804,0.303,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5717/attachments/2174?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Dunns Creek - canal between Waterside and Shoreline Ave","Putnam",2022-07-14,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.12,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.12 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Excess vegetation on surface, see 2nd photo; METER ID 22213",2022-07-14 15:56:00,29.57749082,-81.61197224,0.299,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5716/attachments/2172?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Fish Lake - Sexton Park","Osceola",2022-07-14,"CEROC","No","mixed algae; no dominant species in sample","No","Yes",,,0.16,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.16 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected","Salvinia and Lemna present, periphyton mats on the bottom. ",2022-07-14 13:15:00,28.2721808,-81.3397714,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5713/attachments/2169?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Marian - Pavilion","Osceola",2022-07-13,"SEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",2.2,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-07-13 16:25:00,27.8717971,-81.0518223,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5701/attachments/2146?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Mandarin Point (MP72)","Duval",2022-07-13,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Partly cloudy and hot",2022-07-13 16:04:00,30.15666667,-81.68388889,0.306,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5710/attachments/2163?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Stick Marsh - North (STKM)","IndianRiver",2022-07-13,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-07-13 15:34:00,27.81065,-80.724854,0.328,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5706/attachments/2158?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Doctors Lake - Center (DTL)","Clay",2022-07-13,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",3.9,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Partly cloudy, hot",2022-07-13 15:32:00,30.13805556,-81.72722222,0.308,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5709/attachments/2162?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Shands Bridge (20030157)","StJohns",2022-07-13,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Partly cloudy, warm",2022-07-13 14:09:00,29.98163056,-81.62213889,0.302,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5708/attachments/2161?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Blue Cypress Lake - Center (BCL)","IndianRiver",2022-07-13,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Dead mayflies on surface",2022-07-13 14:04:00,27.7266,-80.7536,0.321,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5705/attachments/2156?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Racy Point","StJohns",2022-07-13,"SJRWMD","No","mixed algae; no dominant species in sample","No","Yes",,,0.15,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.15 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Partly Cloudy, warm",2022-07-13 13:16:00,29.80009357,-81.56075422,0.303,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/5707/attachments/2160?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
